ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Celltype
GO:0071294	cellular response to zinc ion	5/664	24/18866	0.001295975	0.008211442	0.006117988	HVCN1/MT1H/MT1A/MT1M/MT1HL1	5	Immune
GO:1903306	negative regulation of regulated secretory pathway	5/664	24/18866	0.001295975	0.008211442	0.006117988	CD300A/CD84/FCGR2B/LGALS9/HMOX1	5	Immune
GO:0070555	response to interleukin-1	17/664	211/18866	0.001329336	0.008411136	0.006266771	SIRPA/PYCARD/CCL3/CYBA/CCL18/CCL3L1/MAP3K8/LGALS9/CD38/IRAK3/CCL4/HNMT/IL1B/CXCL8/IL1RN/NOD2/CCL7	17	Immune
GO:0007266	Rho protein signal transduction	13/664	140/18866	0.001352035	0.008532172	0.00635695	WAS/ARHGAP4/MYO9B/ABCA1/GPR65/LPAR6/ARHGDIB/GPR35/APOE/PDPN/CELSR1/STARD8/GPR18	13	Immune
GO:0014911	positive regulation of smooth muscle cell migration	7/664	48/18866	0.001359686	0.008532172	0.00635695	AIF1/DOCK4/DOCK5/LRP1/BCL2/P2RY6/IGF1	7	Immune
GO:0032648	regulation of interferon-beta production	7/664	48/18866	0.001359686	0.008532172	0.00635695	SIRPA/PYCARD/TLR4/LILRB1/TLR2/IRF5/TLR7	7	Immune
GO:0046461	neutral lipid catabolic process	7/664	48/18866	0.001359686	0.008532172	0.00635695	APOC2/PIK3CG/MGLL/LPL/FABP3/FABP4/PNPLA3	7	Immune
GO:0046464	acylglycerol catabolic process	7/664	48/18866	0.001359686	0.008532172	0.00635695	APOC2/PIK3CG/MGLL/LPL/FABP3/FABP4/PNPLA3	7	Immune
GO:1900274	regulation of phospholipase C activity	7/664	48/18866	0.001359686	0.008532172	0.00635695	C5AR1/PTAFR/CD86/GNA15/P2RY6/PLCB2/RASGRP4	7	Immune
GO:0060193	positive regulation of lipase activity	9/664	76/18866	0.001364395	0.00854996	0.006370203	C5AR1/APOC2/PTAFR/CD86/NR1H3/GNA15/P2RY6/PLCB2/RASGRP4	9	Immune
GO:1903426	regulation of reactive oxygen species biosynthetic process	11/664	107/18866	0.001369845	0.008572336	0.006386874	CLEC7A/AIF1/ITGB2/ACP5/SIRPA/IL10/TLR4/CYBA/TLR6/TNF/IL1B	11	Immune
GO:0010518	positive regulation of phospholipase activity	8/664	62/18866	0.00142681	0.008916583	0.006643357	C5AR1/APOC2/PTAFR/CD86/GNA15/P2RY6/PLCB2/RASGRP4	8	Immune
GO:0045622	regulation of T-helper cell differentiation	6/664	36/18866	0.001469258	0.009156772	0.006822311	CD86/IL12RB1/HLX/NLRP3/CD80/IRF4	6	Immune
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	6/664	36/18866	0.001469258	0.009156772	0.006822311	NCF1/PLAUR/HBEGF/PDE6G/MMP9/EREG	6	Immune
GO:0014015	positive regulation of gliogenesis	9/664	77/18866	0.001497776	0.009321093	0.00694474	TNFRSF1B/TREM2/LYN/CCL3/TLR2/PPARG/LRP1/TNF/IL1B	9	Immune
GO:0030336	negative regulation of cell migration	24/664	350/18866	0.001510222	0.009321093	0.00694474	CD300A/AIF1/ARHGAP4/ADORA3/ARHGDIB/CD74/APOE/MITF/SPRED1/SLAMF8/TMIGD3/BST2/C5AR2/PPARG/MEF2C/MCTP1/LRP1/BCL2/ALOX15B/PADI2/TNF/HMOX1/GPR18/CYP19A1	24	Immune
GO:0001845	phagolysosome assembly	4/664	15/18866	0.001522186	0.009321093	0.00694474	CORO1A/P2RX7/RAB20/RAB7B	4	Immune
GO:0002467	germinal center formation	4/664	15/18866	0.001522186	0.009321093	0.00694474	KLHL6/TNFSF13B/MEF2C/UNC13D	4	Immune
GO:0010273	detoxification of copper ion	4/664	15/18866	0.001522186	0.009321093	0.00694474	MT1H/MT1A/MT1M/MT1HL1	4	Immune
GO:0030852	regulation of granulocyte differentiation	4/664	15/18866	0.001522186	0.009321093	0.00694474	EVI2B/C1QC/HCLS1/INPP5D	4	Immune
GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	4/664	15/18866	0.001522186	0.009321093	0.00694474	CD84/SYK/IL1B/CD80	4	Immune
GO:0043374	CD8-positive, alpha-beta T cell differentiation	4/664	15/18866	0.001522186	0.009321093	0.00694474	NCKAP1L/RUNX3/BCL2/GPR18	4	Immune
GO:0045064	T-helper 2 cell differentiation	4/664	15/18866	0.001522186	0.009321093	0.00694474	CD86/BATF/HLX/NLRP3	4	Immune
GO:0045779	negative regulation of bone resorption	4/664	15/18866	0.001522186	0.009321093	0.00694474	P2RX7/UBASH3B/INPP5D/CD38	4	Immune
GO:0097202	activation of cysteine-type endopeptidase activity	4/664	15/18866	0.001522186	0.009321093	0.00694474	PYCARD/LGMN/NLRC4/CASP8	4	Immune
GO:1900225	regulation of NLRP3 inflammasome complex assembly	4/664	15/18866	0.001522186	0.009321093	0.00694474	TLR4/TLR6/GBP5/MEFV	4	Immune
GO:1990169	stress response to copper ion	4/664	15/18866	0.001522186	0.009321093	0.00694474	MT1H/MT1A/MT1M/MT1HL1	4	Immune
GO:0002686	negative regulation of leukocyte migration	7/664	49/18866	0.001538962	0.009398587	0.007002477	CD300A/SLAMF8/C5AR2/PADI2/HMOX1/GPR18/CYP19A1	7	Immune
GO:0070231	T cell apoptotic process	7/664	49/18866	0.001538962	0.009398587	0.007002477	ADAM8/DOCK8/LGALS9/IL7R/LGALS3/GIMAP8/IL2RA	7	Immune
GO:0032647	regulation of interferon-alpha production	5/664	25/18866	0.001573572	0.009597109	0.007150388	HAVCR2/IL10/TLR4/IRF5/TLR7	5	Immune
GO:0014909	smooth muscle cell migration	10/664	93/18866	0.001590165	0.009659564	0.00719692	AIF1/DOCK4/ITGB3/MEF2C/DOCK5/LRP1/BCL2/PLAU/P2RY6/IGF1	10	Immune
GO:0032088	negative regulation of NF-kappaB transcription factor activity	10/664	93/18866	0.001590165	0.009659564	0.00719692	HAVCR2/ARRB2/ADORA3/IL10/CMKLR1/PYCARD/TMIGD3/IRAK3/NLRP3/NLRP12	10	Immune
GO:1904894	positive regulation of receptor signaling pathway via STAT	10/664	93/18866	0.001590165	0.009659564	0.00719692	CD300A/CSF1R/IL10RA/IL10/LYN/HCLS1/OSM/IL7R/TNF/IGF1	10	Immune
GO:0006869	lipid transport	26/664	393/18866	0.001631355	0.009896597	0.007373523	APOBR/SLCO2B1/MSR1/CLN8/APOC2/ABCA1/APOC1/GM2A/P2RX7/SYK/APOE/NR1H3/ATP8B4/PLIN2/AQP9/PPARG/ITGB3/LRP1/OSBPL3/IL1B/ACSL5/FABP3/KCNN4/FABP4/CETP/CYP19A1	26	Immune
GO:0006882	cellular zinc ion homeostasis	6/664	37/18866	0.001702218	0.010299099	0.00767341	S100A9/S100A8/MT1H/MT1A/MT1M/MT1HL1	6	Immune
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	6/664	37/18866	0.001702218	0.010299099	0.00767341	PTPN22/TLR4/CYBA/NR1H3/TLR1/TLR2	6	Immune
GO:0002711	positive regulation of T cell mediated immunity	7/664	50/18866	0.00173612	0.010462588	0.007795218	SASH3/P2RX7/IL12RB1/PTPRC/CD1D/IL1B/NLRP3	7	Immune
GO:0032608	interferon-beta production	7/664	50/18866	0.00173612	0.010462588	0.007795218	SIRPA/PYCARD/TLR4/LILRB1/TLR2/IRF5/TLR7	7	Immune
GO:0045806	negative regulation of endocytosis	7/664	50/18866	0.00173612	0.010462588	0.007795218	CD300A/APOC2/APOC1/NR1H3/LILRB1/LGALS3/MCTP1	7	Immune
GO:0046686	response to cadmium ion	8/664	64/18866	0.001756626	0.010572198	0.007876884	CYBB/NCF1/HMOX1/MMP9/MT1H/MT1A/MT1M/MT1HL1	8	Immune
GO:0043112	receptor metabolic process	16/664	198/18866	0.001764643	0.010606461	0.007902411	ARRB2/FCER1G/ITGB2/RAB31/IL10/SYK/LGMN/APOE/NR1H3/LILRB1/PPARG/ITGB3/LRP1/TNF/MX2/CXCL8	16	Immune
GO:0043407	negative regulation of MAP kinase activity	9/664	79/18866	0.001795926	0.010780279	0.008031916	CD300A/PTPN6/LYN/PTPN22/APOE/SPRED1/IRAK3/IL1B/DUSP2	9	Immune
GO:0042493	response to drug	26/664	397/18866	0.001878059	0.011258483	0.008388205	NCKAP1L/CYBB/APOC2/ABCA1/P2RX7/IL10/LYN/CYBA/SLC1A3/SLAMF8/PLIN2/TGFBR2/CARD9/CD38/PDE4A/PPARG/MEF2C/LPL/BCL2/LGALS1/IL1B/FABP3/SEMA3C/CRHBP/CYP2S1/CD69	26	Immune
GO:1903409	reactive oxygen species biosynthetic process	12/664	128/18866	0.001881143	0.011262173	0.008390954	CYBB/CLEC7A/AIF1/ITGB2/ACP5/SIRPA/IL10/TLR4/CYBA/TLR6/TNF/IL1B	12	Immune
GO:0010876	lipid localization	28/664	440/18866	0.00195096	0.011657821	0.008685734	APOBR/SLCO2B1/MSR1/CLN8/APOC2/ABCA1/APOC1/GM2A/P2RX7/SYK/APOE/NR1H3/ATP8B4/PLIN2/AQP9/PPARG/ITGB3/LPL/LRP1/OSBPL3/TNF/IL1B/ACSL5/FABP3/KCNN4/FABP4/CETP/CYP19A1	28	Immune
GO:0071827	plasma lipoprotein particle organization	7/664	51/18866	0.00195234	0.011657821	0.008685734	PLA2G7/APOC2/ABCA1/APOC1/APOE/LPL/CETP	7	Immune
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	9/664	80/18866	0.001961833	0.011670663	0.008695303	IFI30/CYBB/FCER1G/NCF4/NCF1/CLEC4A/NCF2/CYBA/FCGR1A	9	Immune
GO:0046596	regulation of viral entry into host cell	6/664	38/18866	0.001962165	0.011670663	0.008695303	CD4/CD74/HLA-DRB1/TRIM14/LGALS9/LGALS1	6	Immune
GO:1901186	positive regulation of ERBB signaling pathway	6/664	38/18866	0.001962165	0.011670663	0.008695303	NCF1/PLAUR/HBEGF/PDE6G/MMP9/EREG	6	Immune
GO:0002830	positive regulation of type 2 immune response	4/664	16/18866	0.001973515	0.011692434	0.008711523	CD86/CD74/NLRP3/NOD2	4	Immune
GO:0010934	macrophage cytokine production	4/664	16/18866	0.001973515	0.011692434	0.008711523	CD74/TLR4/LILRB1/IRAK3	4	Immune
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	4/664	16/18866	0.001973515	0.011692434	0.008711523	HAVCR2/ARRB2/LILRB1/LGALS9	4	Immune
GO:0002576	platelet degranulation	12/664	129/18866	0.00200946	0.011889957	0.008858689	PLEK/FCER1G/FERMT3/SYK/SRGN/LYN/LHFPL2/A2M/SELENOP/ITGB3/CD109/IGF1	12	Immune
GO:0001960	negative regulation of cytokine-mediated signaling pathway	9/664	81/18866	0.002139748	0.012644471	0.009420844	SAMHD1/PTPRC/NR1H3/CARD16/IRAK3/PPARG/PADI2/IL1RN/MMP12	9	Immune
GO:0032956	regulation of actin cytoskeleton organization	24/664	360/18866	0.002190602	0.012911536	0.009619822	WAS/NCKAP1L/CSF1R/PLEK/GPR65/CORO1A/ARHGDIB/SH3BP1/HCLS1/PYCARD/CAPG/TRPM2/HCK/RAC2/RHOH/SH3PXD2B/IQGAP2/FES/BST2/MEF2C/GMFG/LRP1/CELSR1/IQGAP3	24	Immune
GO:0062197	cellular response to chemical stress	24/664	360/18866	0.002190602	0.012911536	0.009619822	CYBB/AIF1/BTK/NCF4/SIRPA/NCF1/IL10/RCSD1/TLR4/NCF2/TRPM2/CYBA/ALDH3B1/TLR6/AXL/PPARG/LRRC8C/PPARGC1B/BCL2/TNF/HMOX1/PRR5L/TRPV4/MMP9	24	Immune
GO:0032660	regulation of interleukin-17 production	6/664	39/18866	0.002251037	0.013246836	0.00986964	NCKAP1L/TLR4/VSIR/OSM/LY9/NOD2	6	Immune
GO:0032607	interferon-alpha production	5/664	27/18866	0.002256202	0.013246836	0.00986964	HAVCR2/IL10/TLR4/IRF5/TLR7	5	Immune
GO:0072539	T-helper 17 cell differentiation	5/664	27/18866	0.002256202	0.013246836	0.00986964	IL12RB1/BATF/NLRP3/IRF4/LY9	5	Immune
GO:0050918	positive chemotaxis	8/664	67/18866	0.002361142	0.013845156	0.010315423	CORO1A/GPNMB/CCL3/LGALS3/LRP1/IL16/CXCL8/AZU1	8	Immune
GO:0043524	negative regulation of neuron apoptotic process	13/664	149/18866	0.002365294	0.013851698	0.010320296	C5AR1/ARRB2/ADAM8/CORO1A/IL10/LGMN/APOE/AXL/MEF2C/LRP1/BCL2/HMOX1/DRAXIN	13	Immune
GO:0032970	regulation of actin filament-based process	26/664	405/18866	0.002468564	0.014437935	0.010757076	WAS/NCKAP1L/CSF1R/PLEK/GPR65/CORO1A/ARHGDIB/SH3BP1/HCLS1/PYCARD/CAPG/TRPM2/HCK/RAC2/RHOH/SH3PXD2B/IQGAP2/FES/BST2/PDPN/MEF2C/GMFG/KCNE3/LRP1/CELSR1/IQGAP3	26	Immune
GO:0002716	negative regulation of natural killer cell mediated immunity	4/664	17/18866	0.002509546	0.014528618	0.01082464	HAVCR2/ARRB2/LILRB1/LGALS9	4	Immune
GO:0032682	negative regulation of chemokine production	4/664	17/18866	0.002509546	0.014528618	0.01082464	SIRPA/IL10/LGALS9/MEFV	4	Immune
GO:0042953	lipoprotein transport	4/664	17/18866	0.002509546	0.014528618	0.01082464	APOC2/PRKCB/PPARG/LRP1	4	Immune
GO:0046851	negative regulation of bone remodeling	4/664	17/18866	0.002509546	0.014528618	0.01082464	P2RX7/UBASH3B/INPP5D/CD38	4	Immune
GO:0061687	detoxification of inorganic compound	4/664	17/18866	0.002509546	0.014528618	0.01082464	MT1H/MT1A/MT1M/MT1HL1	4	Immune
GO:0097067	cellular response to thyroid hormone stimulus	4/664	17/18866	0.002509546	0.014528618	0.01082464	CTSB/CTSL/CTSS/CTSH	4	Immune
GO:0097501	stress response to metal ion	4/664	17/18866	0.002509546	0.014528618	0.01082464	MT1H/MT1A/MT1M/MT1HL1	4	Immune
GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	4/664	17/18866	0.002509546	0.014528618	0.01082464	LGALS9/CASP8/PLAUR/MMP9	4	Immune
GO:0048708	astrocyte differentiation	9/664	83/18866	0.002534042	0.014651835	0.010916444	C5AR1/C1QA/TREM2/TLR4/LRP1/TNF/IL1B/S100A9/S100A8	9	Immune
GO:0046636	negative regulation of alpha-beta T cell activation	6/664	40/18866	0.002570809	0.014845611	0.011060818	CD300A/RUNX3/LILRB1/VSIR/LGALS9/HLX	6	Immune
GO:0043409	negative regulation of MAPK cascade	15/664	187/18866	0.002600188	0.01499628	0.011173074	CD300A/PTPN6/SIRPA/P2RX7/PTPRC/LYN/PTPN22/TLR4/APOE/SPRED1/IRAK3/IL1B/TBC1D10C/DUSP2/NLRP12	15	Immune
GO:0010818	T cell chemotaxis	5/664	28/18866	0.002668236	0.015311309	0.011407789	GPR183/CXCL16/CCL3/PIK3CG/TNFSF14	5	Immune
GO:0032800	receptor biosynthetic process	5/664	28/18866	0.002668236	0.015311309	0.011407789	IL10/NR1H3/PPARG/ITGB3/TNF	5	Immune
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	5/664	28/18866	0.002668236	0.015311309	0.011407789	CD53/TYROBP/TREM2/DCSTAMP/TNFSF14	5	Immune
GO:2000191	regulation of fatty acid transport	5/664	28/18866	0.002668236	0.015311309	0.011407789	P2RX7/SYK/IL1B/ACSL5/FABP3	5	Immune
GO:0051402	neuron apoptotic process	18/664	245/18866	0.00271015	0.015532292	0.011572433	C5AR1/ARRB2/TYROBP/ADAM8/CORO1A/IL10/CCL3/LGMN/APOE/ITGAM/AXL/MEF2C/LRP1/BCL2/TNF/HMOX1/MYBL2/DRAXIN	18	Immune
GO:0002758	innate immune response-activating signal transduction	11/664	117/18866	0.002800373	0.016029235	0.011942685	FCER1G/CLEC4A/SYK/LYN/HCK/CD209/LILRA2/CARD9/CLEC10A/MUCL1/CLEC4E	11	Immune
GO:0071496	cellular response to external stimulus	22/664	326/18866	0.002831028	0.016164803	0.01204369	AIF1/P2RX7/PTPRC/LYN/GLUL/CD68/FOLR2/TLR4/CASP1/CYBA/ITGA4/FES/TLR7/AXL/CASP8/PPARG/LPL/BCL2/IL1B/HMOX1/TNFSF14/CASP5	22	Immune
GO:0072330	monocarboxylic acid biosynthetic process	18/664	246/18866	0.002831144	0.016164803	0.01204369	TBXAS1/APOC2/ALOX5AP/SDS/APOC1/CYP27A1/CD74/NR1H3/SLC1A3/MGLL/HACD4/PTGS1/LPL/ACSM5/OSBPL3/ALOX15B/IL1B/HPGDS	18	Immune
GO:0038083	peptidyl-tyrosine autophosphorylation	6/664	41/18866	0.00292349	0.016671203	0.012420987	SLA/SYK/LYN/FGR/HCK/FES	6	Immune
GO:0007584	response to nutrient	14/664	171/18866	0.002955999	0.016814549	0.012527788	CYBB/CD4/ABCA1/FOLR2/KYNU/TGFBR2/FES/PPARG/C2/LPL/HMOX1/HAMP/CYP26A1/NOD2	14	Immune
GO:0030307	positive regulation of cell growth	14/664	171/18866	0.002955999	0.016814549	0.012527788	RPS6KA1/CXCL16/CYBA/DISC1/MMP14/TRPV2/CD38/LRP1/BCL2/HBEGF/HAMP/S100A9/S100A8/IGF1	14	Immune
GO:0051656	establishment of organelle localization	27/664	432/18866	0.002986479	0.01696677	0.012641201	CD300A/MYO1F/CD84/BTK/FCER1G/MYO1G/SYK/LYN/LAT2/MILR1/FGR/RAC2/PIK3CG/ITGA4/TCIRG1/LAT/ADGRE2/CTSC/FES/LGALS9/UNC13D/HMOX1/MX2/MEI1/ASIP/KIF23/SYNE3	27	Immune
GO:0008347	glial cell migration	7/664	55/18866	0.003032462	0.017163887	0.012788064	TREM2/GPR183/CCL3/DISC1/MMP14/LRP1/AZU1	7	Immune
GO:0051452	intracellular pH reduction	7/664	55/18866	0.003032462	0.017163887	0.012788064	ATP6V0D2/SLC11A1/RAB20/TCIRG1/SLAMF8/BCL2/CA2	7	Immune
GO:0071825	protein-lipid complex subunit organization	7/664	55/18866	0.003032462	0.017163887	0.012788064	PLA2G7/APOC2/ABCA1/APOC1/APOE/LPL/CETP	7	Immune
GO:0015850	organic hydroxy compound transport	19/664	268/18866	0.003119037	0.017541623	0.013069498	SLCO2B1/MSR1/APOC2/FCER1G/ABCA1/APOC1/SYK/APOE/NR1H3/LILRB1/AQP9/PPARG/ITGB3/LRP1/SLC16A3/OSBPL3/CETP/CYP19A1/SYT6	19	Immune
GO:0002230	positive regulation of defense response to virus by host	5/664	29/18866	0.003132126	0.017541623	0.013069498	IL12RB1/PYCARD/PTPN22/LILRB1/CGAS	5	Immune
GO:0032373	positive regulation of sterol transport	5/664	29/18866	0.003132126	0.017541623	0.013069498	ABCA1/APOE/NR1H3/LRP1/CETP	5	Immune
GO:0032376	positive regulation of cholesterol transport	5/664	29/18866	0.003132126	0.017541623	0.013069498	ABCA1/APOE/NR1H3/LRP1/CETP	5	Immune
GO:0048873	homeostasis of number of cells within a tissue	5/664	29/18866	0.003132126	0.017541623	0.013069498	SASH3/CORO1A/P2RX7/LIPA/BCL2	5	Immune
GO:0032656	regulation of interleukin-13 production	4/664	18/18866	0.003137651	0.017541623	0.013069498	LILRA5/LGALS9/NLRP3/IRF4	4	Immune
GO:0034375	high-density lipoprotein particle remodeling	4/664	18/18866	0.003137651	0.017541623	0.013069498	APOC2/APOC1/APOE/CETP	4	Immune
GO:0044872	lipoprotein localization	4/664	18/18866	0.003137651	0.017541623	0.013069498	APOC2/PRKCB/PPARG/LRP1	4	Immune
GO:0070230	positive regulation of lymphocyte apoptotic process	4/664	18/18866	0.003137651	0.017541623	0.013069498	ADAM8/P2RX7/IL10/LGALS9	4	Immune
GO:1900221	regulation of amyloid-beta clearance	4/664	18/18866	0.003137651	0.017541623	0.013069498	TREM2/APOE/LRP1/TNF	4	Immune
GO:0022600	digestive system process	10/664	102/18866	0.003165333	0.017674722	0.013168665	SGK1/TYMP/TLR4/NR1H3/SLC2A5/HAMP/KCNN4/HRH2/OPRL1/NOD2	10	Immune
GO:0046942	carboxylic acid transport	23/664	350/18866	0.003204441	0.01787122	0.013315067	SLCO2B1/SLC7A7/SLC11A1/P2RX7/SYK/FOLR2/APOE/SLC36A1/SLC1A3/SLC16A10/PLIN2/AQP9/PDPN/PPARG/LRRC8C/SLC16A3/IL1B/ACSL5/SLC16A6/FABP3/FABP4/SLC47A1/SLC6A12	23	Immune
GO:0014910	regulation of smooth muscle cell migration	9/664	86/18866	0.003231172	0.017976351	0.013393396	AIF1/DOCK4/MEF2C/DOCK5/LRP1/BCL2/PLAU/P2RY6/IGF1	9	Immune
GO:0035023	regulation of Rho protein signal transduction	9/664	86/18866	0.003231172	0.017976351	0.013393396	MYO9B/ABCA1/GPR65/LPAR6/ARHGDIB/GPR35/APOE/STARD8/GPR18	9	Immune
GO:0006633	fatty acid biosynthetic process	14/664	173/18866	0.003284971	0.018231189	0.013583264	TBXAS1/APOC2/ALOX5AP/APOC1/CD74/NR1H3/MGLL/HACD4/PTGS1/LPL/ACSM5/ALOX15B/IL1B/HPGDS	14	Immune
GO:0048660	regulation of smooth muscle cell proliferation	14/664	173/18866	0.003284971	0.018231189	0.013583264	AIF1/PTAFR/IL10/CYBA/TGFBR2/PPARG/MEF2C/HBEGF/P2RY6/TNF/HMOX1/MMP9/EREG/IGF1	14	Immune
GO:0098657	import into cell	17/664	230/18866	0.00329906	0.018287134	0.013624947	IL10RA/TREM2/GLUL/FOLR2/TRPM2/ITGA4/SLC36A1/SLC1A3/KCNJ5/TRPV2/ITGB3/ACSL5/FABP3/SLC2A5/MX2/TRPV4/SLC47A1	17	Immune
GO:0009268	response to pH	6/664	42/18866	0.003311115	0.018331682	0.013658137	GPR65/LGMN/CTSS/PKD2L1/HVCN1/CA2	6	Immune
GO:1903307	positive regulation of regulated secretory pathway	7/664	56/18866	0.003362685	0.01859463	0.013854048	FCER1G/ITGB2/PTAFR/SYK/FGR/ITGAM/UNC13D	7	Immune
GO:0032371	regulation of sterol transport	8/664	71/18866	0.003407799	0.018798522	0.014005959	APOC2/ABCA1/APOC1/APOE/NR1H3/PPARG/LRP1/CETP	8	Immune
GO:0046579	positive regulation of Ras protein signal transduction	8/664	71/18866	0.003407799	0.018798522	0.014005959	VAV1/GPR65/LPAR6/LYN/GPR35/RASGRP4/IGF1/GPR18	8	Immune
GO:0015718	monocarboxylic acid transport	14/664	174/18866	0.003460344	0.019065328	0.014204745	SLCO2B1/P2RX7/SYK/APOE/PLIN2/AQP9/PPARG/SLC16A3/IL1B/ACSL5/SLC16A6/FABP3/FABP4/SLC6A12	14	Immune
GO:0060761	negative regulation of response to cytokine stimulus	9/664	87/18866	0.003494367	0.019229559	0.014327106	SAMHD1/PTPRC/NR1H3/CARD16/IRAK3/PPARG/PADI2/IL1RN/MMP12	9	Immune
GO:0006638	neutral lipid metabolic process	12/664	138/18866	0.003518844	0.019317651	0.014392739	APOBR/APOC2/APOC1/APOE/PIK3CG/NR1H3/MGLL/LPL/FABP3/FABP4/CETP/PNPLA3	12	Immune
GO:0006639	acylglycerol metabolic process	12/664	138/18866	0.003518844	0.019317651	0.014392739	APOBR/APOC2/APOC1/APOE/PIK3CG/NR1H3/MGLL/LPL/FABP3/FABP4/CETP/PNPLA3	12	Immune
GO:0015849	organic acid transport	23/664	353/18866	0.003558887	0.019513992	0.014539025	SLCO2B1/SLC7A7/SLC11A1/P2RX7/SYK/FOLR2/APOE/SLC36A1/SLC1A3/SLC16A10/PLIN2/AQP9/PDPN/PPARG/LRRC8C/SLC16A3/IL1B/ACSL5/SLC16A6/FABP3/FABP4/SLC47A1/SLC6A12	23	Immune
GO:0048659	smooth muscle cell proliferation	14/664	175/18866	0.003643288	0.019925533	0.014845646	AIF1/PTAFR/IL10/CYBA/TGFBR2/PPARG/MEF2C/HBEGF/P2RY6/TNF/HMOX1/MMP9/EREG/IGF1	14	Immune
GO:0001516	prostaglandin biosynthetic process	5/664	30/18866	0.003651413	0.019925533	0.014845646	TBXAS1/CD74/PTGS1/IL1B/HPGDS	5	Immune
GO:0046457	prostanoid biosynthetic process	5/664	30/18866	0.003651413	0.019925533	0.014845646	TBXAS1/CD74/PTGS1/IL1B/HPGDS	5	Immune
GO:0060142	regulation of syncytium formation by plasma membrane fusion	5/664	30/18866	0.003651413	0.019925533	0.014845646	CD53/TYROBP/TREM2/DCSTAMP/TNFSF14	5	Immune
GO:0002710	negative regulation of T cell mediated immunity	4/664	19/18866	0.003864983	0.020891059	0.015565018	PTPRC/FCGR2B/LILRB1/IL7R	4	Immune
GO:0002922	positive regulation of humoral immune response	4/664	19/18866	0.003864983	0.020891059	0.015565018	PTPRC/FCGR2B/TNF/IL1B	4	Immune
GO:0045063	T-helper 1 cell differentiation	4/664	19/18866	0.003864983	0.020891059	0.015565018	SPN/HLX/CD80/SEMA4A	4	Immune
GO:0048245	eosinophil chemotaxis	4/664	19/18866	0.003864983	0.020891059	0.015565018	CCL3/LGALS3/CCL4/CCL7	4	Immune
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	4/664	19/18866	0.003864983	0.020891059	0.015565018	FCER1G/CD74/TLR4/LILRB1	4	Immune
GO:0090026	positive regulation of monocyte chemotaxis	4/664	19/18866	0.003864983	0.020891059	0.015565018	PLA2G7/AIF1/CCR1/LGMN	4	Immune
GO:0150079	negative regulation of neuroinflammatory response	4/664	19/18866	0.003864983	0.020891059	0.015565018	TNFRSF1B/PTPRC/IGF1/CST7	4	Immune
GO:1903975	regulation of glial cell migration	4/664	19/18866	0.003864983	0.020891059	0.015565018	TREM2/GPR183/CCL3/LRP1	4	Immune
GO:0001558	regulation of cell growth	26/664	420/18866	0.004006655	0.021631196	0.016116462	ARHGAP4/RPS6KA1/SGK1/CXCL16/TMC8/APOE/CYBA/SEMA6B/DISC1/MMP14/TRPV2/BST2/CD38/PPARG/DCSTAMP/LRP1/BCL2/HBEGF/SEMA3C/HAMP/S100A9/S100A8/SEMA4A/IGF1/RASGRP2/DRAXIN	26	Immune
GO:0051155	positive regulation of striated muscle cell differentiation	8/664	73/18866	0.00405045	0.02184179	0.016273366	ARRB2/CD53/MMP14/MEF2C/BCL2/HAMP/IGF1/TNFSF14	8	Immune
GO:0035306	positive regulation of dephosphorylation	7/664	58/18866	0.004104605	0.022055607	0.016432671	CD300A/PLEK/LILRB2/CD33/PTPRC/MEF2C/PPARGC1B	7	Immune
GO:0045851	pH reduction	7/664	58/18866	0.004104605	0.022055607	0.016432671	ATP6V0D2/SLC11A1/RAB20/TCIRG1/SLAMF8/BCL2/CA2	7	Immune
GO:1903793	positive regulation of anion transport	7/664	58/18866	0.004104605	0.022055607	0.016432671	P2RX7/PTAFR/APOE/IL1B/ACSL5/FABP3/CETP	7	Immune
GO:0014812	muscle cell migration	10/664	106/18866	0.004179033	0.022429115	0.016710956	AIF1/DOCK4/ITGB3/MEF2C/DOCK5/LRP1/BCL2/PLAU/P2RY6/IGF1	10	Immune
GO:0002828	regulation of type 2 immune response	5/664	31/18866	0.004229627	0.022647371	0.016873569	CD86/CD74/HLX/NLRP3/NOD2	5	Immune
GO:0072538	T-helper 17 type immune response	5/664	31/18866	0.004229627	0.022647371	0.016873569	IL12RB1/BATF/NLRP3/IRF4/LY9	5	Immune
GO:0001933	negative regulation of protein phosphorylation	27/664	444/18866	0.004321253	0.022928372	0.017082931	CD300A/ARRB2/PTPN6/SAMSN1/SIRPA/P2RX7/PTPRC/LYN/PYCARD/PTPN22/TLR4/CEBPA/APOE/UBASH3B/SPRED1/PTPRO/IRAK3/GMFG/RASSF2/CD109/IL1B/PRR5L/TBC1D10C/DUSP2/FABP4/NLRP12/GFRA2	27	Immune
