p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ANAPC111	0	0.427834719932798	0.912	0.791	0	5	ANAPC11
CPNE31	0	0.427654092592711	0.836	0.726	0	5	CPNE3
YIPF31	0	0.426502239315918	0.769	0.613	0	5	YIPF3
NEDD81	0	0.426354401228169	0.945	0.833	0	5	NEDD8
NDUFS81	0	0.425323829196982	0.896	0.763	0	5	NDUFS8
RBX11	0	0.424996701647948	0.951	0.841	0	5	RBX1
MAP1LC3A1	0	0.424944782424994	0.77	0.607	0	5	MAP1LC3A
CNIH21	0	0.42442473887084	0.548	0.365	0	5	CNIH2
NHP21	0	0.423864392282039	0.823	0.639	0	5	NHP2
RPL312	0	0.422632405915926	0.972	0.909	0	5	RPL31
RPS71	0	0.422589020336213	0.998	0.985	0	5	RPS7
ANXA71	0	0.422306048465276	0.92	0.813	0	5	ANXA7
RPS151	0	0.422127826715851	1	0.993	0	5	RPS15
RPL191	0	0.422010860058566	0.999	0.993	0	5	RPL19
TMEM2191	0	0.421257423523206	0.873	0.721	0	5	TMEM219
YWHAQ1	0	0.419705614412974	0.944	0.852	0	5	YWHAQ
PSMB61	0	0.419291127423014	0.907	0.783	0	5	PSMB6
PFDN51	0	0.419244367496055	0.993	0.952	0	5	PFDN5
PSME2	0	0.419016916969474	0.816	0.653	0	5	PSME2
RPS4X1	0	0.418854510179778	0.999	0.991	0	5	RPS4X
NDUFA21	0	0.417809811270631	0.865	0.712	0	5	NDUFA2
PET1001	0	0.417377479465478	0.84	0.706	0	5	PET100
SEM11	0	0.416705486133944	0.941	0.839	0	5	SEM1
TMED91	0	0.415951119173559	0.799	0.657	0	5	TMED9
NDUFB91	0	0.415547075746259	0.915	0.808	0	5	NDUFB9
RPL391	0	0.415061109283791	0.995	0.967	0	5	RPL39
B9D1	0	0.414518259549094	0.555	0.323	0	5	B9D1
AKR1A11	0	0.414015672870285	0.719	0.528	0	5	AKR1A1
CHMP2A1	0	0.413320121885212	0.943	0.848	0	5	CHMP2A
HIGD2A1	0	0.413099415156863	0.882	0.736	0	5	HIGD2A
RPL36A1	0	0.412963902883568	0.978	0.925	0	5	RPL36A
GNG101	0	0.412473911184582	0.877	0.725	0	5	GNG10
ATP5F1C1	0	0.412295067154345	0.865	0.724	0	5	ATP5F1C
HDLBP1	0	0.412011228484225	0.873	0.754	0	5	HDLBP
TSPAN131	0	0.41194175931407	0.607	0.409	0	5	TSPAN13
WDR83OS1	0	0.411752650053124	0.943	0.861	0	5	WDR83OS
OCIAD11	0	0.411527549632473	0.887	0.779	0	5	OCIAD1
IFI27L22	0	0.410878011013208	0.915	0.789	0	5	IFI27L2
RPL35A2	0	0.410162549013663	0.995	0.97	0	5	RPL35A
TSTD11	0	0.409748153772003	0.877	0.731	0	5	TSTD1
TMBIM41	0	0.40962599867793	0.881	0.76	0	5	TMBIM4
ATP6V0C1	0	0.409563321197814	0.974	0.928	0	5	ATP6V0C
CD1511	0	0.408723342415622	0.853	0.736	0	5	CD151
HMGN11	0	0.408282885984042	0.927	0.831	0	5	HMGN1
ZNHIT11	0	0.407040344467094	0.857	0.707	0	5	ZNHIT1
RNASEH2C1	0	0.406364863697537	0.786	0.614	0	5	RNASEH2C
GABARAP2	0	0.406221607218743	0.994	0.953	0	5	GABARAP
EIF5A1	0	0.405642542413425	0.852	0.721	0	5	EIF5A
CD991	0	0.405180049954643	0.999	0.993	0	5	CD99
PRELID12	0	0.40495925312976	0.903	0.771	0	5	PRELID1
PSMD82	0	0.404862328542746	0.944	0.861	0	5	PSMD8
ATP5MC21	0	0.404205859853735	0.985	0.926	0	5	ATP5MC2
CRELD21	0	0.403796979942224	0.711	0.529	0	5	CRELD2
RPS131	0	0.40357282527823	0.997	0.975	0	5	RPS13
RPS161	0	0.403521314600328	0.996	0.972	0	5	RPS16
UROS1	0	0.402984629481138	0.664	0.453	0	5	UROS
GABARAPL21	0	0.402714925591863	0.945	0.851	0	5	GABARAPL2
EEF1G1	0	0.40255033971815	0.997	0.981	0	5	EEF1G
HEXB1	0	0.402504798013815	0.793	0.646	0	5	HEXB
RPL42	0	0.402320863635661	0.985	0.937	0	5	RPL4
RPS91	0	0.402226289481535	0.999	0.992	0	5	RPS9
NPTN1	0	0.402172411822515	0.755	0.637	0	5	NPTN
NME31	0	0.40096205360234	0.826	0.672	0	5	NME3
NDUFA12	0	0.399523490735107	0.844	0.693	0	5	NDUFA12
NTRK2	0	0.398972822516998	0.263	0.092	0	5	NTRK2
RPS211	0	0.39861177840111	0.994	0.97	0	5	RPS21
CCDC1071	0	0.398234850231109	0.797	0.649	0	5	CCDC107
ARF41	0	0.397778913638422	0.808	0.647	0	5	ARF4
UXT1	0	0.396184936850898	0.879	0.738	0	5	UXT
NDUFS71	0	0.396178196606029	0.892	0.756	0	5	NDUFS7
PRAF21	0	0.395720498869361	0.573	0.378	0	5	PRAF2
RAB2A1	0	0.395592254420991	0.924	0.839	0	5	RAB2A
TMED71	0	0.395568057846358	0.748	0.597	0	5	TMED7
NDUFA6	0	0.394953890223431	0.812	0.663	0	5	NDUFA6
CYC11	0	0.394936627395583	0.793	0.632	0	5	CYC1
SSR31	0	0.394587312565419	0.831	0.696	0	5	SSR3
ERGIC31	0	0.394423713794556	0.728	0.566	0	5	ERGIC3
RPL361	0	0.394224722034031	0.999	0.985	0	5	RPL36
ATP1A11	0	0.393350328031501	0.881	0.775	0	5	ATP1A1
RPL151	0	0.393136968173122	0.999	0.994	0	5	RPL15
C1GALT1C1	0	0.392645252734645	0.579	0.382	0	5	C1GALT1C1
LDB2	0	0.39263353665119	0.355	0.152	0	5	LDB2
RPL111	0	0.392219091749434	1	0.996	0	5	RPL11
PSMA71	0	0.392169938167947	0.948	0.871	0	5	PSMA7
DNAJC15	0	0.392071892542008	0.738	0.572	0	5	DNAJC15
NBDY1	0	0.392028130541233	0.873	0.738	0	5	NBDY
COX161	0	0.391424652898841	0.837	0.696	0	5	COX16
G6PC31	0	0.390971939282055	0.649	0.458	0	5	G6PC3
LAPTM4A	0	0.390970186913705	0.952	0.889	0	5	LAPTM4A
TRAPPC11	0	0.390786761867588	0.858	0.712	0	5	TRAPPC1
FAM3C1	0	0.390681965041109	0.736	0.573	0	5	FAM3C
ORMDL2	0	0.389625581537839	0.743	0.57	0	5	ORMDL2
GPAA11	0	0.389430893084244	0.817	0.665	0	5	GPAA1
PRXL2A1	0	0.389403019881682	0.864	0.731	0	5	PRXL2A
YWHAB1	0	0.38795137880103	0.91	0.801	0	5	YWHAB
SEC11A1	0	0.386321206084545	0.844	0.728	0	5	SEC11A
TUSC31	0	0.38554171424799	0.972	0.926	0	5	TUSC3
MAGEH11	0	0.38553573416834	0.587	0.386	0	5	MAGEH1
TCEAL81	0	0.385484879593331	0.807	0.647	0	5	TCEAL8
PSMB11	0	0.384989588213644	0.941	0.863	0	5	PSMB1
FUCA11	0	0.384852829723259	0.644	0.466	0	5	FUCA1
POLR2K1	0	0.384486065562952	0.858	0.703	0	5	POLR2K
ARL6IP41	0	0.384308066808286	0.93	0.834	0	5	ARL6IP4
GTF3C61	0	0.384171510192904	0.807	0.635	0	5	GTF3C6
UBE2A	0	0.383849352719986	0.6	0.404	0	5	UBE2A
EDF11	0	0.383821539897635	0.96	0.888	0	5	EDF1
SERP11	0	0.38367940522449	0.889	0.783	0	5	SERP1
TMEM179B1	0	0.383482012934491	0.724	0.545	0	5	TMEM179B
RTRAF1	0	0.38330867527083	0.874	0.746	0	5	RTRAF
TXNDC17	0	0.383187538842211	0.844	0.695	0	5	TXNDC17
SMCO41	0	0.383146354763078	0.704	0.522	0	5	SMCO4
LSM31	0	0.38288283918346	0.869	0.727	0	5	LSM3
MDH1	0	0.382353212358438	0.842	0.709	0	5	MDH1
NENF1	0	0.38207049765171	0.977	0.926	0	5	NENF
PRDX31	0	0.380580953777561	0.83	0.669	0	5	PRDX3
H2AFY1	0	0.380423358087821	0.826	0.692	0	5	H2AFY
MCTS1	0	0.380226014107563	0.739	0.574	0	5	MCTS1
EIF11	0	0.379519674988758	1	0.991	0	5	EIF1
ERH1	0	0.379304693921931	0.897	0.767	0	5	ERH
SOD11	0	0.379285138773733	0.973	0.91	0	5	SOD1
SAP181	0	0.378947970592909	0.954	0.867	0	5	SAP18
MRPL331	0	0.37834935196578	0.839	0.693	0	5	MRPL33
ATP6V0E11	0	0.378145064162386	0.973	0.92	0	5	ATP6V0E1
ATP6AP11	0	0.377994374035326	0.907	0.811	0	5	ATP6AP1
PIGP1	0	0.377893430038546	0.795	0.645	0	5	PIGP
HAX1	0	0.377833323302294	0.837	0.702	0	5	HAX1
ATOX11	0	0.377737077791307	0.871	0.73	0	5	ATOX1
AP2S11	0	0.376877708392469	0.857	0.714	0	5	AP2S1
MT-ND11	0	0.376831651550135	0.999	0.996	0	5	MT-ND1
BCAP311	0	0.376460995681534	0.814	0.689	0	5	BCAP31
MLF21	0	0.376427560659251	0.82	0.669	0	5	MLF2
MRPL201	0	0.376270685268687	0.859	0.715	0	5	MRPL20
STRAP1	0	0.376133195151313	0.813	0.666	0	5	STRAP
RIIAD11	0	0.375899131434701	0.54	0.33	0	5	RIIAD1
P4HB1	0	0.375142502585512	0.931	0.863	0	5	P4HB
SDHC1	0	0.373652034989699	0.814	0.656	0	5	SDHC
MTLN1	0	0.372518756751905	0.743	0.577	0	5	MTLN
QPCT	0	0.371650128975612	0.952	0.897	0	5	QPCT
NDUFB51	0	0.371624944696187	0.819	0.67	0	5	NDUFB5
PSMB3	0	0.371617858497191	0.914	0.797	0	5	PSMB3
YWHAE1	0	0.369636254459534	0.98	0.928	0	5	YWHAE
AURKAIP11	0	0.368948578544098	0.905	0.791	0	5	AURKAIP1
TMEM14B1	0	0.366632492217905	0.798	0.647	0	5	TMEM14B
PPA11	0	0.365208837999794	0.948	0.869	0	5	PPA1
TRAPPC51	0	0.364856724573733	0.912	0.809	0	5	TRAPPC5
MPV17	0	0.364496998330166	0.613	0.435	0	5	MPV17
MPC11	0	0.364386498562544	0.596	0.406	0	5	MPC1
ANTKMT1	0	0.363435295323933	0.753	0.575	0	5	ANTKMT
SNF81	0	0.362412841235707	0.708	0.534	0	5	SNF8
TMED41	0	0.361619537673463	0.867	0.761	0	5	TMED4
ACP1	0	0.361455911772639	0.818	0.68	0	5	ACP1
HTATIP21	0	0.360203339941591	0.719	0.562	0	5	HTATIP2
SRA11	0	0.359617642481501	0.629	0.443	0	5	SRA1
MYL12B1	0	0.359374281744127	0.957	0.883	0	5	MYL12B
ARF11	0	0.359283140346434	0.924	0.838	0	5	ARF1
YIPF61	0	0.359161054658067	0.784	0.645	0	5	YIPF6
PDCD51	0	0.357686111296955	0.802	0.645	0	5	PDCD5
TM9SF21	0	0.356333036325986	0.721	0.573	0	5	TM9SF2
TXNDC15	0	0.355187401031747	0.605	0.426	0	5	TXNDC15
EMC4	0	0.355076816559952	0.688	0.522	0	5	EMC4
SDF41	0	0.354359825554284	0.721	0.572	0	5	SDF4
NDUFA41	0	0.353995009646218	0.77	0.617	0	5	NDUFA4
GNL3	0	0.353973128983924	0.591	0.412	0	5	GNL3
EPRS	0	0.353931661188194	0.689	0.546	0	5	EPRS
MRPL51	0	0.35333306082679	0.88	0.76	0	5	MRPL51
SSBP1	0	0.352673050749937	0.849	0.727	0	5	SSBP1
TAF101	0	0.351853586686551	0.72	0.568	0	5	TAF10
TMCO1	0	0.351792557649514	0.797	0.668	0	5	TMCO1
TMED1	0	0.35165711643128	0.608	0.434	0	5	TMED1
ERP44	0	0.351007256963231	0.697	0.553	0	5	ERP44
SPCS21	0	0.350468613087903	0.908	0.814	0	5	SPCS2
ASPHD1	0	0.350251777969695	0.729	0.583	0	5	ASPHD1
MRPL40	0	0.345696280180835	0.778	0.627	0	5	MRPL40
NDUFS3	0	0.345222208556183	0.709	0.537	0	5	NDUFS3
ITFG11	0	0.343478995069647	0.733	0.586	0	5	ITFG1
FAM174A1	0	0.338708474276038	0.597	0.425	0	5	FAM174A
ERP291	0	0.3385083701692	0.992	0.972	0	5	ERP29
KDELR3	0	0.338482286438953	0.333	0.155	0	5	KDELR3
MGST2	0	0.336547779536962	0.636	0.449	0	5	MGST2
FAM114A1	0	0.333064399590011	0.479	0.301	0	5	FAM114A1
GABRB3	0	0.332118197300642	0.576	0.417	0	5	GABRB3
GLT8D1	0	0.330375036747504	0.534	0.363	0	5	GLT8D1
TXNDC12	0	0.329005481889177	0.599	0.436	0	5	TXNDC12
FAM229B	0	0.326796356025968	0.467	0.284	0	5	FAM229B
TMBIM6	0	0.325818898923755	0.994	0.982	0	5	TMBIM6
DCUN1D5	0	0.280815938332272	0.405	0.249	0	5	DCUN1D5
SLC36A41	2.18910836424099e-307	0.357816667637079	0.791	0.653	6.07236769156809e-303	5	SLC36A4
B3GAT31	4.96742524859131e-307	0.344825363302774	0.63	0.467	1.37791408970674e-302	5	B3GAT3
CHID11	5.20507769335115e-307	0.358330548427157	0.892	0.789	1.44383650135868e-302	5	CHID1
RPL18A1	1.19652387317759e-306	0.398430420857855	0.998	0.981	3.31903757180732e-302	5	RPL18A
SAR1B1	1.47234425721235e-306	0.32601748333194	0.741	0.598	4.08413573508133e-302	5	SAR1B
SMDT11	2.04362791715274e-306	0.388255236081418	0.948	0.847	5.66881947938998e-302	5	SMDT1
MRPL571	4.84258367974039e-306	0.365829755232866	0.867	0.732	1.34328428692319e-301	5	MRPL57
RPA3	1.23111228415444e-305	0.350407047970814	0.72	0.558	3.41498236501601e-301	5	RPA3
CALM31	2.30205418377807e-305	0.418886742191133	0.95	0.858	6.38566810038199e-301	5	CALM3
UQCRFS1	4.54246801350752e-305	0.357704352633113	0.861	0.725	1.26003520226685e-300	5	UQCRFS1
STOML2	1.59771860248406e-304	0.333017432783948	0.684	0.525	4.43191163143054e-300	5	STOML2
RPL181	7.86036950054717e-304	0.371129488985813	0.998	0.988	2.18038789575678e-299	5	RPL18
RACK12	8.1474126715124e-304	0.377321143580965	0.996	0.977	2.26001080095082e-299	5	RACK1
DGUOK1	1.39997300060113e-303	0.34845328926014	0.807	0.673	3.88338510636747e-299	5	DGUOK
MT-ND31	4.03730782787617e-303	0.433061361454284	0.999	0.992	1.11990881837457e-298	5	MT-ND3
CKB	4.06558312597862e-303	0.457720478606217	0.827	0.673	1.12775210331521e-298	5	CKB
RPL291	1.10260640591465e-302	0.392078810896347	0.996	0.975	3.05851990936664e-298	5	RPL29
ABHD16A	2.67180578627295e-302	0.300736016422692	0.531	0.367	7.41132207054253e-298	5	ABHD16A
GTF3A1	2.85112643999627e-302	0.353681469133044	0.746	0.591	7.90873963190565e-298	5	GTF3A
RPSA1	5.80099424734598e-302	0.413082497340344	0.998	0.981	1.6091377942713e-297	5	RPSA
ATP6V1F1	1.11962664030429e-301	0.374641246884087	0.922	0.813	3.10573233754008e-297	5	ATP6V1F
RPL121	1.31116532237876e-301	0.420875868892457	0.996	0.977	3.63704148774644e-297	5	RPL12
RPS251	1.46591454555118e-301	0.401090453798264	0.996	0.971	4.06630035790443e-297	5	RPS25
TCEAL2	2.03777262109644e-301	0.402296567262442	0.705	0.555	5.65257747365943e-297	5	TCEAL2
MAGOHB	5.33946420240551e-301	0.312595808986436	0.535	0.353	1.48111397510527e-296	5	MAGOHB
LAMTOR51	1.25932407577861e-300	0.374998411641146	0.948	0.859	3.4932390538023e-296	5	LAMTOR5
RPL131	1.55428591734865e-300	0.400693440175696	1	0.996	4.31143370613341e-296	5	RPL13
CCNI2	1.75852553481134e-300	0.37856367140875	0.976	0.915	4.87797398101317e-296	5	CCNI
ECI2	5.71295483529681e-300	0.3385998991088	0.6	0.426	1.58471654176298e-295	5	ECI2
SEC61G1	8.39997860627135e-300	0.388046103752791	0.961	0.88	2.33007006559361e-295	5	SEC61G
CLPTM1L1	4.09553388427082e-299	0.316496499112628	0.589	0.451	1.13606014415788e-294	5	CLPTM1L
TP53I131	1.06686667536969e-298	0.34520808310708	0.708	0.558	2.95938147080799e-294	5	TP53I13
HSD17B101	1.69639000743053e-298	0.334083466773874	0.696	0.529	4.70561624161155e-294	5	HSD17B10
SCAND11	1.82225279796789e-298	0.357512331857524	0.893	0.774	5.05474703628313e-294	5	SCAND1
DNPH12	1.99177266883592e-298	0.386878244775587	0.752	0.561	5.52497820608397e-294	5	DNPH1
COPS91	5.00694529405415e-298	0.377085442173387	0.823	0.675	1.38887655511768e-293	5	COPS9
TPT12	5.24115300111217e-298	0.442324521413726	0.998	0.988	1.4538434309785e-293	5	TPT1
LAMTOR41	5.64521755102681e-298	0.373139524934179	0.922	0.817	1.56592689647933e-293	5	LAMTOR4
FAU1	9.62950919904379e-298	0.359821582268435	0.998	0.983	2.67112955672276e-293	5	FAU
RPL171	9.94322606770092e-298	0.402920059809825	0.999	0.991	2.75815147891956e-293	5	RPL17
ECHS11	1.01647626764356e-297	0.344338070498375	0.798	0.643	2.81960351881648e-293	5	ECHS1
PIN11	4.73492552663685e-297	0.355176423079894	0.808	0.655	1.31342099183379e-292	5	PIN1
SLC25A51	1.13904489920532e-296	0.393971198218456	0.908	0.802	3.15959664590565e-292	5	SLC25A5
MT-ND51	1.55405053852775e-296	0.341110083134337	0.998	0.992	4.31078078882212e-292	5	MT-ND5
IVNS1ABP	1.70669032201052e-296	0.381311878787171	0.553	0.392	4.73418828422498e-292	5	IVNS1ABP
DDOST	4.6979540130704e-296	0.349364143552269	0.774	0.645	1.3031654636856e-291	5	DDOST
SELENOF	6.03243993125225e-296	0.334714652788864	0.831	0.705	1.67333851253006e-291	5	SELENOF
H2AFJ2	6.78358696806544e-296	0.386229930483726	0.97	0.906	1.88169918907167e-291	5	H2AFJ
RHBDD21	2.20035248529355e-295	0.361285279735698	0.707	0.554	6.10355775895579e-291	5	RHBDD2
SRM1	2.51152024719093e-295	0.300119190273222	0.459	0.293	6.96670601368292e-291	5	SRM
TMEM167A	2.57481734216315e-295	0.337325689429639	0.748	0.595	7.14228582542637e-291	5	TMEM167A
MORF4L11	5.34239836456254e-295	0.346648032385489	0.966	0.915	1.481927882346e-290	5	MORF4L1
MT-CYB1	2.74497605910565e-294	0.421789919572519	0.997	0.99	7.61428909035316e-290	5	MT-CYB
SYT13	3.61651106610164e-294	0.269572580210038	0.388	0.229	1.00318400462593e-289	5	SYT13
ARFGEF32	5.47908035177027e-294	0.42449382385386	0.927	0.839	1.51984209877755e-289	5	ARFGEF3
NDUFA8	6.73133963232202e-294	0.330847052849295	0.707	0.544	1.86720630060981e-289	5	NDUFA8
RPL321	2.81332450942978e-293	0.404957093053092	0.998	0.986	7.80388085670726e-289	5	RPL32
RPL27A2	2.22001896634291e-292	0.410919255754603	0.997	0.978	6.1581106107386e-288	5	RPL27A
CTSZ2	3.71192444628236e-292	0.467333685957474	0.881	0.798	1.02965072215426e-287	5	CTSZ
SUMO21	5.05865747042129e-292	0.365952631901692	0.975	0.902	1.40322099572016e-287	5	SUMO2
TSPAN21	2.80122764670972e-291	0.365423805445474	0.648	0.473	7.7703253692081e-287	5	TSPAN2
SSBP41	5.32689674127161e-291	0.341007028401344	0.79	0.641	1.47762788706133e-286	5	SSBP4
MRPL3	2.54831887421992e-290	0.311155400747491	0.636	0.473	7.06878172519863e-286	5	MRPL3
RPS111	1.32573515696747e-289	0.388187549597734	0.999	0.981	3.67745675191205e-285	5	RPS11
SMIM41	2.51220547024831e-289	0.340616834214289	0.623	0.453	6.96860675392178e-285	5	SMIM4
COPB2	6.62773084632148e-289	0.324000185311175	0.734	0.598	1.83846625946112e-284	5	COPB2
GTF2A2	8.22357219435162e-289	0.330765843907358	0.798	0.644	2.2811366909912e-284	5	GTF2A2
PSMC51	9.91015013597486e-289	0.331170633924737	0.825	0.691	2.74897654621807e-284	5	PSMC5
MT-CO32	1.87347012507137e-288	0.41128410969695	0.999	0.992	5.19681877993547e-284	5	MT-CO3
DAP1	1.61793215625995e-287	0.341924684007214	0.716	0.561	4.48798200824947e-283	5	DAP
COMMD61	1.63126027145333e-287	0.370555066763844	0.9	0.781	4.5249528669844e-283	5	COMMD6
ACLY2	2.55720866410594e-287	0.366816187078504	0.763	0.634	7.09344111336346e-283	5	ACLY
SEZ6L1	2.65632665532424e-287	0.329489723229821	0.479	0.302	7.3683845092039e-283	5	SEZ6L
ASAH1	7.87290376885099e-287	0.361968098890441	0.894	0.806	2.18386477644157e-282	5	ASAH1
MRPS331	1.04092400092542e-286	0.334882117757611	0.794	0.646	2.88741908616703e-282	5	MRPS33
PIGT1	1.01847871869714e-285	0.350821069370601	0.861	0.743	2.825158117794e-281	5	PIGT
HSBP11	1.8567153314547e-285	0.366619078803431	0.96	0.871	5.1503426579222e-281	5	HSBP1
TM2D11	3.26686249273897e-285	0.31353875707293	0.691	0.538	9.06194986860863e-281	5	TM2D1
TMEM106C1	6.51355197234734e-285	0.329153902887154	0.625	0.451	1.80679418160943e-280	5	TMEM106C
PDCD6	2.02853241568463e-284	0.321512020454294	0.75	0.599	5.62694606786759e-280	5	PDCD6
RPS15A1	2.7046093564969e-284	0.391108423607532	0.997	0.976	7.50231589398676e-280	5	RPS15A
MORF4L21	1.5948507594533e-283	0.342961100753864	0.858	0.734	4.4239565216475e-279	5	MORF4L2
DSTN2	2.17227398509583e-283	0.352920749124099	0.986	0.938	6.02567080725733e-279	5	DSTN
BEX41	2.24318309628356e-283	0.364509805418976	0.868	0.743	6.22236559078096e-279	5	BEX4
AP1S11	7.18509181197653e-283	0.342206235790977	0.772	0.614	1.99307261772417e-278	5	AP1S1
RPN1	1.43721893491776e-282	0.315817567470579	0.632	0.484	3.98670160356838e-278	5	RPN1
DCTN31	1.85523695029388e-282	0.335210501200417	0.838	0.715	5.14624177642021e-278	5	DCTN3
NDUFAF81	3.76317751596589e-282	0.376581057963686	0.801	0.649	1.04386781115378e-277	5	NDUFAF8
ABCC81	3.81822801901005e-282	0.426033644407522	0.746	0.575	1.0591382701932e-277	5	ABCC8
PYCR1	1.06319001381848e-281	0.272648222762397	0.332	0.171	2.94918277933108e-277	5	PYCR1
MRPS16	1.49221110759623e-281	0.32500583220339	0.729	0.576	4.13924439136117e-277	5	MRPS16
HNRNPA2B11	2.30707129499547e-281	0.339705969198306	0.96	0.916	6.39958506518793e-277	5	HNRNPA2B1
RPS241	3.30404283556395e-280	0.375835186080373	1	0.992	9.16508442157084e-276	5	RPS24
BAG11	8.04401554954973e-280	0.358061849323616	0.804	0.675	2.2313294732896e-275	5	BAG1
C12orf571	1.08015330778342e-279	0.367688244096016	0.875	0.756	2.99623726046042e-275	5	C12orf57
UFC11	3.70097069571091e-279	0.352571762933139	0.843	0.717	1.02661226128325e-274	5	UFC1
RPS27A1	4.84584959732941e-279	0.363986301266038	1	0.994	1.34419021980321e-274	5	RPS27A
LAGE31	6.36402249723338e-279	0.377703687912903	0.724	0.553	1.76531620050757e-274	5	LAGE3
RPL52	6.7633390661552e-278	0.382454939370166	0.998	0.987	1.87608262356079e-273	5	RPL5
TECR2	1.71965162690397e-277	0.379825372168884	0.906	0.79	4.77014164786893e-273	5	TECR
NDUFAF2	3.07040646160515e-277	0.298284542439143	0.561	0.39	8.51700048384654e-273	5	NDUFAF2
HTATSF1	3.73830121754539e-277	0.342794983448951	0.654	0.504	1.03696737473492e-272	5	HTATSF1
METTL5	7.25373454306361e-277	0.326742138317587	0.771	0.624	2.01211342490042e-272	5	METTL5
PPIA1	1.37132251936612e-276	0.377589506088241	0.978	0.919	3.80391153646969e-272	5	PPIA
TUFM	2.43593380876869e-276	0.323464496825268	0.78	0.653	6.75703679214347e-272	5	TUFM
CKLF	6.0264309237987e-276	0.335813957131675	0.704	0.538	1.67167167395252e-271	5	CKLF
PFDN21	1.19485330230222e-274	0.333711570293064	0.873	0.744	3.31440357525612e-270	5	PFDN2
EEF1A21	2.2931389014031e-274	0.387145458251744	0.681	0.6	6.36093799860205e-270	5	EEF1A2
RPL231	8.37273851243648e-274	0.382615641207951	0.982	0.932	2.32251393596475e-269	5	RPL23
TRMT1121	1.72867861684424e-273	0.364770034146776	0.949	0.864	4.79518161526422e-269	5	TRMT112
NGRN1	1.77467169295867e-273	0.337157976243366	0.835	0.714	4.92276180909805e-269	5	NGRN
FIBP1	1.83347614466475e-273	0.329836595862539	0.699	0.528	5.08587947768556e-269	5	FIBP
LSM41	6.43983247156925e-273	0.351746053096942	0.858	0.713	1.7863451292886e-268	5	LSM4
NEU11	2.10532387030643e-272	0.367040592150045	0.764	0.642	5.839957883843e-268	5	NEU1
SLC39A7	2.37078933409755e-272	0.321928838263819	0.688	0.538	6.5763325338532e-268	5	SLC39A7
MZT2A1	2.54695139021423e-272	0.370453578843465	0.889	0.776	7.06498846131525e-268	5	MZT2A
HEBP21	7.47949482522573e-272	0.335358055858692	0.753	0.603	2.07473706956937e-267	5	HEBP2
TMEM1411	1.92552719453792e-271	0.383922369999908	0.923	0.792	5.34121988492874e-267	5	TMEM141
TOMM71	2.40237444201092e-271	0.382695862530812	0.972	0.903	6.6639464646941e-267	5	TOMM7
CAMK2G2	2.56144993790695e-271	0.441651538297374	0.553	0.34	7.10520598276008e-267	5	CAMK2G
UBA521	3.54683391715936e-271	0.353476833968844	0.997	0.972	9.83856260280836e-267	5	UBA52
IRS2	7.20626100309667e-271	0.369575610470222	0.477	0.309	1.99894473964899e-266	5	IRS2
SSU721	1.57684048626271e-270	0.337852324617397	0.86	0.745	4.37399782484412e-266	5	SSU72
ILF2	4.4243198036696e-270	0.303859170392515	0.685	0.539	1.22726207033991e-265	5	ILF2
LRPAP1	5.24171921404984e-270	0.314354338324518	0.964	0.919	1.45400049278529e-265	5	LRPAP1
BUD31	5.81516990713444e-270	0.3155214974141	0.779	0.641	1.61306998054002e-265	5	BUD31
RANBP11	1.76851743455316e-269	0.320963912165061	0.714	0.562	4.905690511707e-265	5	RANBP1
TMEM91	2.77342343877807e-269	0.329592487221522	0.79	0.658	7.69319927682648e-265	5	TMEM9
RPL261	1.83337729891607e-268	0.381613354921633	0.998	0.985	5.08560528946328e-264	5	RPL26
MPG	4.89695251858226e-268	0.297806216091123	0.62	0.464	1.35836565912953e-263	5	MPG
RPS191	5.42821773145361e-268	0.391088173383853	0.998	0.983	1.50573331652792e-263	5	RPS19
ITM2C1	1.14353218856429e-267	0.391589836533937	0.843	0.738	3.17204393785849e-263	5	ITM2C
GLRX	1.17099194537456e-267	0.346422578832724	0.524	0.344	3.24821455727449e-263	5	GLRX
PCSK1	1.48187957895023e-267	0.444831396594823	0.329	0.198	4.11058576405004e-263	5	PCSK1
RPL37A1	1.97600850013547e-267	0.401101598641667	0.998	0.989	5.48124997852579e-263	5	RPL37A
PCBD11	5.37260850304223e-267	0.37731569202586	0.895	0.767	1.49030787265888e-262	5	PCBD1
RPS291	1.09841475740904e-266	0.410058669971554	0.988	0.95	3.04689269557695e-262	5	RPS29
SLC25A41	5.60683320000422e-266	0.344913301559722	0.842	0.715	1.55527946134917e-261	5	SLC25A4
FBXW51	1.30905446371324e-265	0.317880574425259	0.68	0.535	3.63118617689414e-261	5	FBXW5
BRK12	2.09752830891327e-265	0.355097961261428	0.93	0.818	5.81833377609452e-261	5	BRK1
XRCC61	2.92153362339921e-265	0.310427862439035	0.836	0.744	8.10404211794706e-261	5	XRCC6
RPL91	2.97073815027152e-265	0.370138074450401	0.999	0.989	8.24053055503818e-261	5	RPL9
ECI11	4.39588463060618e-265	0.306240874309619	0.65	0.499	1.21937443768385e-260	5	ECI1
GHITM1	4.91972435222054e-265	0.322868116627474	0.857	0.739	1.36468233806246e-260	5	GHITM
SRP91	7.03476946001484e-265	0.339590723953335	0.904	0.785	1.95137470051352e-260	5	SRP9
PYURF	7.10222453076022e-265	0.333538803562892	0.786	0.639	1.97008606258758e-260	5	PYURF
