p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
RBM25	4.11434642181076e-227	0.282041929805363	0.682	0.567	1.14127855394609e-222	6	RBM25
ATP5F1D2	4.31826417732902e-227	0.316434677450602	0.965	0.912	1.1978433001493e-222	6	ATP5F1D
ASAH1	8.77919446353407e-227	0.266517664730297	0.92	0.86	2.43526075223972e-222	6	ASAH1
ATP5F1C1	1.91455206042793e-226	0.281794205633014	0.904	0.824	5.31077596042103e-222	6	ATP5F1C
LIMS1	2.11810973156646e-226	0.301328547124737	0.569	0.429	5.87542458439221e-222	6	LIMS1
RPL35A1	2.25594005277579e-226	0.321137809950585	0.999	0.988	6.25775211239477e-222	6	RPL35A
RORB	6.00484654595949e-226	0.240457948488464	0.283	0.151	1.6656843833837e-221	6	RORB
TCEAL3	7.50980254791865e-226	0.313195612388072	0.848	0.748	2.08314412876715e-221	6	TCEAL3
LGMN	9.41962925659982e-226	0.282483515615055	0.626	0.501	2.61291095948822e-221	6	LGMN
VAMP21	2.65859050119722e-225	0.345234609632391	0.971	0.923	7.37466419127097e-221	6	VAMP2
COPS92	4.29255538769829e-225	0.324980983108456	0.886	0.787	1.19071193899363e-220	6	COPS9
SEC11A1	5.41904414386037e-225	0.28356814681085	0.943	0.907	1.50318865506543e-220	6	SEC11A
NDUFB41	1.35165209099775e-224	0.285171486998887	0.977	0.936	3.74934773521866e-220	6	NDUFB4
MYL12B1	1.77382601540136e-224	0.300499534961618	0.958	0.908	4.92041598412183e-220	6	MYL12B
XRCC5	2.96186758683852e-224	0.276217102255841	0.862	0.793	8.21592449913138e-220	6	XRCC5
SLC25A3	4.48850564795665e-224	0.284341003689922	0.975	0.945	1.24506658168669e-219	6	SLC25A3
RTBDN	1.07075658451969e-223	0.269336373278696	0.435	0.291	2.97017168979917e-219	6	RTBDN
TMEM2191	1.49422763862804e-223	0.315427498650856	0.882	0.792	4.14483804679033e-219	6	TMEM219
SNRNP35	1.80038173612149e-223	0.256160720431456	0.555	0.41	4.99407889782741e-219	6	SNRNP35
GTF2I2	3.67861429708509e-223	0.300062111871158	0.8	0.683	1.02041081986843e-218	6	GTF2I
SNRPE1	8.79543082528204e-223	0.289049756593208	0.877	0.789	2.43976455662498e-218	6	SNRPE
RPL52	2.01859988149217e-222	0.332265607339904	1	0.996	5.59939421127112e-218	6	RPL5
ATP6V0B2	6.59029202763668e-222	0.259521252899013	0.986	0.968	1.82808110554614e-217	6	ATP6V0B
LAMTOR4	6.84104866347135e-222	0.318497520307536	0.941	0.878	1.89763848876032e-217	6	LAMTOR4
RPS92	8.93288424171206e-222	0.32088754734279	1	0.995	2.47789275980851e-217	6	RPS9
ARID4B	1.90123941296104e-221	0.287083979984625	0.659	0.537	5.27384800761263e-217	6	ARID4B
LAMTOR5	2.89079622101525e-221	0.302859027018348	0.951	0.884	8.01877963747421e-217	6	LAMTOR5
NUDT3	3.83096053474383e-221	0.297785047345892	0.559	0.42	1.06267014273259e-216	6	NUDT3
SUB1	9.12291671528005e-221	0.28458127216304	0.968	0.918	2.53060586765153e-216	6	SUB1
CHD4	1.23000871157396e-220	0.282047698752379	0.643	0.512	3.41192116503502e-216	6	CHD4
GPX31	1.94146371775606e-220	0.596216112088929	0.731	0.598	5.38542620668352e-216	6	GPX3
AP2B1	2.35381128926182e-220	0.297983093065703	0.699	0.572	6.52923713528337e-216	6	AP2B1
MEST	2.83278345035657e-220	0.266113103971477	0.441	0.296	7.85785801294409e-216	6	MEST
RACK12	5.49776218866661e-220	0.319014550711387	0.998	0.989	1.52502425351423e-215	6	RACK1
HNRNPK	7.73519847522704e-220	0.274636434289059	0.915	0.86	2.14566670504323e-215	6	HNRNPK
RAN	1.12916261756059e-219	0.281875113311226	0.943	0.884	3.13218418485131e-215	6	RAN
CYB5A2	3.80807774198549e-219	0.306725601196301	0.805	0.687	1.05632268484936e-214	6	CYB5A
SRSF5	6.00100858028408e-219	0.30031024540566	0.898	0.827	1.664619770085e-214	6	SRSF5
SSR41	6.91700901859416e-219	0.224763470364932	0.996	0.995	1.91870913166783e-214	6	SSR4
ATP5F1B	1.88932350926989e-218	0.284811753624959	0.931	0.877	5.24079448236375e-214	6	ATP5F1B
MGST31	2.09201206224099e-217	0.285029582385925	0.963	0.914	5.80303225945027e-213	6	MGST3
SRSF7	2.64404097824898e-217	0.288105297334599	0.775	0.667	7.33430526956485e-213	6	SRSF7
SYTL1	2.89922088567592e-217	0.287949831162485	0.571	0.421	8.04214881477642e-213	6	SYTL1
SNHG62	4.51118065921854e-217	0.330537526695268	0.948	0.886	1.25135640306063e-212	6	SNHG6
C1QBP	1.33707025746891e-216	0.281731719237169	0.847	0.765	3.70889918719302e-212	6	C1QBP
LDLRAD3	9.10818422556287e-216	0.207400679676641	0.276	0.152	2.52651922232889e-211	6	LDLRAD3
ETS2	1.00930766850918e-215	0.22793064722539	0.281	0.152	2.7997185416776e-211	6	ETS2
ABLIM1	1.33943570285223e-215	0.264842183823612	0.445	0.313	3.71546069614179e-211	6	ABLIM1
SUMO11	2.19568463342083e-215	0.282775720874644	0.909	0.824	6.09060960464603e-211	6	SUMO1
JAK1	2.41718122074447e-215	0.310281707893124	0.803	0.696	6.70501898822309e-211	6	JAK1
PIAS1	2.47714473966059e-215	0.272822643074411	0.593	0.474	6.87135179334452e-211	6	PIAS1
RPL43	2.5958761818548e-215	0.369783285127188	0.993	0.968	7.20070094084704e-211	6	RPL4
B3GAT31	5.59801497544285e-215	0.283912903685166	0.648	0.525	1.55283337403809e-210	6	B3GAT3
RCAN31	1.4437116878192e-214	0.299993985067673	0.689	0.569	4.00471185084168e-210	6	RCAN3
KIF5C	1.89652059147406e-214	0.291409527423194	0.687	0.576	5.26075846868989e-210	6	KIF5C
TUBA1A2	2.69861278730299e-214	0.416236588279062	0.992	0.968	7.48568201069975e-210	6	TUBA1A
TSPAN12	2.97174005499e-214	0.235290949257023	0.334	0.204	8.24330973853676e-210	6	TSPAN12
RPL73	4.94139493597861e-214	0.344486870767099	0.997	0.983	1.37069354129111e-209	6	RPL7
DNAJC15	5.26182291148102e-214	0.286548053654373	0.817	0.72	1.45957705741572e-209	6	DNAJC15
NDUFA121	8.95106668203013e-214	0.280078917053723	0.903	0.821	2.48293638692834e-209	6	NDUFA12
PCDH17	9.25721009740329e-214	0.329975828638106	0.635	0.51	2.5678575089187e-209	6	PCDH17
TUFM	2.10372716401533e-213	0.27911370916208	0.84	0.764	5.83552878026214e-209	6	TUFM
SMARCA2	2.74746248710798e-213	0.286001171596586	0.662	0.543	7.62118619298882e-209	6	SMARCA2
PSMA2	3.05246826245861e-213	0.269439412792878	0.928	0.868	8.46724171323395e-209	6	PSMA2
RPH3AL1	4.36622417682287e-213	0.320633970625317	0.72	0.592	1.2111469244089e-208	6	RPH3AL
PRXL2A2	5.30142865994482e-213	0.304297775542975	0.885	0.806	1.47056329598209e-208	6	PRXL2A
HP1BP3	5.59372597899458e-213	0.280661172360263	0.735	0.629	1.55164364931331e-208	6	HP1BP3
IER21	7.15010675221298e-213	0.460236749940995	0.478	0.339	1.98336811199636e-208	6	IER2
OCIAD1	1.30706368761661e-212	0.237098400236067	0.951	0.919	3.62566396307972e-208	6	OCIAD1
NR3C1	1.4325030990862e-212	0.282803249124269	0.671	0.552	3.97362034655522e-208	6	NR3C1
EZR	3.05546445570246e-212	0.27743578992537	0.547	0.41	8.47555285367307e-208	6	EZR
RAC11	6.51506078087029e-212	0.278753962082322	0.952	0.903	1.80721271000561e-207	6	RAC1
TENT5A1	6.75950134254723e-212	0.328422059720769	0.604	0.461	1.87501807740918e-207	6	TENT5A
NAP1L11	3.54953810688192e-211	0.308794886293279	0.926	0.868	9.84606375467975e-207	6	NAP1L1
FBXW7	4.88276338012486e-211	0.272346361840532	0.477	0.344	1.35442973401283e-206	6	FBXW7
EIF5A1	1.23166582672134e-210	0.287981647151723	0.839	0.747	3.41651783674234e-206	6	EIF5A
SCP22	4.96093738920445e-210	0.288699824085218	0.871	0.776	1.37611442239142e-205	6	SCP2
BSCL2	9.02972680273469e-210	0.297502044190695	0.806	0.714	2.50475591781058e-205	6	BSCL2
RPL392	1.09020212204454e-209	0.307427411936487	0.996	0.976	3.02411166633936e-205	6	RPL39
UBTF	1.43357631553457e-209	0.262270481668371	0.517	0.382	3.97659734166134e-205	6	UBTF
FAAP201	2.1921861446033e-209	0.330881848094617	0.798	0.691	6.08090514651509e-205	6	FAAP20
USF2	3.25959521009696e-209	0.287357409735954	0.669	0.545	9.04179115328795e-205	6	USF2
RPL302	4.48691264169951e-209	0.304894190869633	1	0.995	1.24462469768103e-204	6	RPL30
NOL4	4.63970808639341e-209	0.27365184384937	0.472	0.336	1.28700862608467e-204	6	NOL4
STXBP5	9.66209264188724e-209	0.262394781751497	0.452	0.312	2.6801678779331e-204	6	STXBP5
ATP5MD1	2.38021458882891e-208	0.299968565121573	0.978	0.933	6.60247724795252e-204	6	ATP5MD
SSBP1	2.41318696764526e-208	0.273292551818991	0.919	0.847	6.69393932955118e-204	6	SSBP1
ATP2B1	2.47534157466579e-208	0.2743496585155	0.635	0.518	6.86634999396544e-204	6	ATP2B1
HNRNPH2	2.83825950181688e-208	0.263274757005206	0.774	0.673	7.87304803208983e-204	6	HNRNPH2
RPS282	3.3132732664929e-208	0.335832998808437	0.999	0.99	9.19068871392465e-204	6	RPS28
NME41	4.03661363686382e-208	0.339393493071077	0.657	0.519	1.11971625672965e-203	6	NME4
NUPR2	4.35299306162887e-208	0.313908863453932	0.645	0.508	1.20747674536523e-203	6	NUPR2
FAM118A	6.36683954025359e-208	0.291340790546052	0.32	0.204	1.76609762007094e-203	6	FAM118A
UBE2N	6.94140271696134e-208	0.273957110045746	0.751	0.63	1.92547569965791e-203	6	UBE2N
SLIRP1	7.47985416438017e-208	0.288465886423152	0.922	0.838	2.07483674665741e-203	6	SLIRP
NCL	8.6445928706125e-208	0.288774416384234	0.889	0.827	2.3979236163792e-203	6	NCL
GTF3C6	1.02170644122855e-207	0.292425398905478	0.804	0.685	2.83411149732387e-203	6	GTF3C6
C1GALT1C1	3.43590030898304e-207	0.248635011064862	0.615	0.5	9.53084386708807e-203	6	C1GALT1C1
RPL132	3.81649892647306e-207	0.323667403949533	1	0.997	1.05865863721436e-202	6	RPL13
PPA2	5.98936718150121e-207	0.28291076498071	0.689	0.56	1.66139056247662e-202	6	PPA2
LRRTM31	2.37663246074702e-206	0.278024365931438	0.437	0.295	6.59254078286615e-202	6	LRRTM3
CHURC1	2.67706794589658e-206	0.275932356951381	0.907	0.84	7.42591877512254e-202	6	CHURC1
ATP5F1A2	3.39769547179422e-206	0.280942760985752	0.924	0.866	9.42486746920997e-202	6	ATP5F1A
NDUFB101	4.88462750627493e-206	0.284568225733667	0.939	0.864	1.3549468239656e-201	6	NDUFB10
PFDN51	5.32485987638896e-206	0.279571390473531	0.995	0.981	1.47706288111153e-201	6	PFDN5
GTF3A2	5.49206358542148e-206	0.318335864927353	0.822	0.705	1.52344351796006e-201	6	GTF3A
BAG12	6.55749607594913e-206	0.317872127629375	0.885	0.805	1.81898383650753e-201	6	BAG1
WASHC3	7.51951906587582e-206	0.270098239323322	0.75	0.639	2.08583939368329e-201	6	WASHC3
NGRN1	9.15331066903566e-206	0.327470826527893	0.908	0.831	2.5390368464838e-201	6	NGRN
RDH14	3.62325273012238e-205	0.243147079596239	0.626	0.511	1.00505407480865e-200	6	RDH14
BEX4	4.64263539298414e-205	0.300583638805553	0.918	0.846	1.28782063165987e-200	6	BEX4
STAT31	6.60873517657319e-205	0.286460269197837	0.815	0.731	1.83319705062964e-200	6	STAT3
DPM3	1.27614449800533e-204	0.299445748003801	0.826	0.733	3.53989722301699e-200	6	DPM3
SNRPF	1.76665580997542e-204	0.285731128989234	0.841	0.74	4.90052655129082e-200	6	SNRPF
ZBTB7A	2.6999759777475e-204	0.274949122509434	0.604	0.478	7.48946336467378e-200	6	ZBTB7A
TMSB102	4.90490505184239e-204	0.435469154356116	0.957	0.895	1.36057161233056e-199	6	TMSB10
RPS15A2	7.8506257440651e-204	0.317245951937766	0.998	0.987	2.17768507514622e-199	6	RPS15A
RPL292	1.42623015573269e-203	0.314139276295458	0.998	0.985	3.95621982898691e-199	6	RPL29
DUSP26	1.69224616973386e-203	0.299400027433461	0.765	0.651	4.69412165022476e-199	6	DUSP26
FKBP81	1.91210384110352e-203	0.306328161881816	0.881	0.781	5.30398484483706e-199	6	FKBP8
CAPNS1	2.15215173243303e-203	0.287418626501911	0.755	0.636	5.96985369059598e-199	6	CAPNS1
EFNA5	2.31520262934324e-203	0.24605182655103	0.399	0.275	6.42214057353522e-199	6	EFNA5
RPS132	4.35909519551988e-203	0.31730290679739	0.999	0.989	1.20916941628526e-198	6	RPS13
MRPL52	8.97218065854613e-203	0.280725756009781	0.756	0.634	2.48879319287411e-198	6	MRPL52
ARF3	2.09070185535085e-202	0.282533381235076	0.724	0.612	5.79939787655773e-198	6	ARF3
NT5DC2	2.26539131838545e-202	0.252117913223284	0.382	0.251	6.28396897806941e-198	6	NT5DC2
SNF8	5.03485641629862e-202	0.276069490623899	0.759	0.644	1.39661882131707e-197	6	SNF8
PNKD1	6.30280721603096e-202	0.275844828810893	0.723	0.591	1.74833569365483e-197	6	PNKD
MAP1LC3A1	7.44321729271993e-202	0.306871987264513	0.915	0.843	2.06467404482758e-197	6	MAP1LC3A
DECR1	9.77991112118203e-202	0.257671317058791	0.67	0.549	2.71284954590468e-197	6	DECR1
HERC2	1.19680640818395e-201	0.251993935233942	0.509	0.379	3.31982129566147e-197	6	HERC2
MZT2A2	1.89609646457667e-201	0.296208418041433	0.855	0.763	5.25958198308922e-197	6	MZT2A
GTF2H5	2.87520987673006e-201	0.275884233116338	0.819	0.709	7.97554467706152e-197	6	GTF2H5
GSTO1	3.73086239549409e-201	0.289042803545918	0.898	0.821	1.0349039198861e-196	6	GSTO1
TMEM14C	1.15496324198284e-200	0.264944200730239	0.857	0.784	3.20375253693619e-196	6	TMEM14C
ATP5ME2	2.02348417014205e-200	0.331865213326773	0.951	0.878	5.61294273955702e-196	6	ATP5ME
NECTIN31	4.13724937700089e-200	0.2716276236	0.672	0.569	1.14763160468628e-195	6	NECTIN3
ZNF580	6.13773026059303e-200	0.306182775171052	0.698	0.563	1.7025449969859e-195	6	ZNF580
PAFAH1B3	6.88366283242464e-200	0.27526928706105	0.578	0.424	1.90945923308627e-195	6	PAFAH1B3
FKBP1A	8.11341342753642e-200	0.301394069371689	0.811	0.699	2.25057975066433e-195	6	FKBP1A
BCAM1	1.82543203190854e-199	0.346490163882735	0.575	0.464	5.0635659133111e-195	6	BCAM
MGST2	2.26833649411296e-199	0.264807797381101	0.707	0.591	6.29213860101994e-195	6	MGST2
KDELR11	2.94117094427783e-199	0.244187183074686	0.961	0.926	8.15851408233228e-195	6	KDELR1
BEX21	3.81680901196544e-199	0.328466258564162	0.968	0.913	1.05874465182909e-194	6	BEX2
ROMO12	4.11110946414294e-199	0.306486263579257	0.883	0.782	1.14038065425861e-194	6	ROMO1
TMEM256	7.93912923815945e-199	0.279132384945355	0.723	0.602	2.20223505937305e-194	6	TMEM256
DZIP3	3.83880726977426e-198	0.259244119490601	0.655	0.537	1.06484674856268e-193	6	DZIP3
PDE8B	4.24038708510903e-198	0.23986590207962	0.4	0.276	1.17624097353839e-193	6	PDE8B
SSB	5.69897840564457e-198	0.246148344067599	0.835	0.756	1.58083961994175e-193	6	SSB
PHF14	1.06387078993858e-197	0.267000741185258	0.598	0.473	2.95107118421062e-193	6	PHF14
ATP5MC22	1.12039947736818e-197	0.280999135856999	0.989	0.959	3.10787611027159e-193	6	ATP5MC2
RPL143	3.96881972038586e-197	0.2861077381512	0.999	0.993	1.10091090223783e-192	6	RPL14
ARPC31	7.4558018556823e-197	0.247824829440563	0.976	0.941	2.06816487674771e-192	6	ARPC3
RAB13	9.83208637384355e-197	0.275241150774568	0.837	0.744	2.72732243924046e-192	6	RAB13
ENTPD3	1.73178882963879e-196	0.254128062187297	0.466	0.35	4.80380903453503e-192	6	ENTPD3
TXNDC17	1.79772502712638e-196	0.277328439962161	0.846	0.747	4.98670945274586e-192	6	TXNDC17
FAT1	2.23176325873496e-196	0.206650396732152	0.321	0.198	6.19068810340491e-192	6	FAT1
ICA11	2.99022572294826e-196	0.273760965873527	0.716	0.591	8.29458713288619e-192	6	ICA1
HSPB111	3.15734089440182e-196	0.264569199808446	0.761	0.639	8.75814790698121e-192	6	HSPB11
PSMB51	3.32120118501841e-196	0.26620713377815	0.943	0.888	9.21267996712258e-192	6	PSMB5
RAD50	6.36999405943724e-196	0.278829335245038	0.695	0.582	1.76697265214729e-191	6	RAD50
PRKAR1A	7.67313839666101e-196	0.260094751595948	0.837	0.763	2.1284518598498e-191	6	PRKAR1A
RXRG	2.63897591288465e-195	0.239160593795261	0.337	0.197	7.32025528475074e-191	6	RXRG
RPL18A1	2.91328827863945e-195	0.323386088405345	0.998	0.989	8.08117035611797e-191	6	RPL18A
ZNHIT12	4.17289522570418e-195	0.294441857304141	0.854	0.751	1.15751940665808e-190	6	ZNHIT1
MTURN	5.16143873422176e-195	0.229015346381539	0.476	0.352	1.43173149048577e-190	6	MTURN
CELF41	5.60420171302398e-195	0.295994114391362	0.586	0.447	1.55454951317572e-190	6	CELF4
GAA	1.13660069402836e-194	0.262716129690161	0.556	0.427	3.15281666516527e-190	6	GAA
CD811	1.16716171446853e-194	0.229176413067073	0.924	0.9	3.23758987976426e-190	6	CD81
BOLA3	1.29150311543553e-194	0.285415047581826	0.777	0.666	3.58250049190661e-190	6	BOLA3
PARP1	1.39077314050085e-194	0.269362699153401	0.654	0.537	3.85786561443531e-190	6	PARP1
RWDD12	1.41950620346421e-194	0.293418056489416	0.867	0.765	3.93756825778936e-190	6	RWDD1
DRAP1	2.42393763639819e-194	0.279624507838354	0.817	0.718	6.72376060960494e-190	6	DRAP1
SLC36A4	4.1463095088552e-194	0.28773648616395	0.689	0.577	1.15014479466134e-189	6	SLC36A4
RPL311	4.84257663722122e-194	0.320247734035429	0.987	0.949	1.3432823333988e-189	6	RPL31
C3orf14	7.65097725026969e-194	0.293684487578009	0.876	0.779	2.12230457945231e-189	6	C3orf14
GTF2A2	8.92200394983233e-194	0.256406172191505	0.863	0.771	2.47487467564399e-189	6	GTF2A2
SEPTIN11	2.76728257979658e-193	0.251031430551312	0.52	0.388	7.67616514809774e-189	6	SEPTIN11
SLC7A21	2.81263269842128e-193	0.310190045872711	0.727	0.626	7.80196184215078e-189	6	SLC7A2
SMC3	3.73866515786682e-193	0.263274100144965	0.749	0.653	1.03706832814068e-188	6	SMC3
COX4I12	3.75786521126071e-193	0.262579395514224	0.996	0.986	1.04239423095161e-188	6	COX4I1
TTLL7	3.95431980792806e-193	0.258598145673299	0.565	0.436	1.09688877152116e-188	6	TTLL7
RANBP1	8.93768188929584e-193	0.264962617022975	0.744	0.623	2.47922357927177e-188	6	RANBP1
NAT14	1.78245064299704e-192	0.221586585563948	0.466	0.343	4.94433983860948e-188	6	NAT14
RBBP71	2.1298215986652e-192	0.249686010993001	0.636	0.516	5.90791213253739e-188	6	RBBP7
NAGLU	2.1904945107145e-192	0.249532314012334	0.495	0.373	6.07621272327094e-188	6	NAGLU
LINC010991	7.24626308336618e-192	0.265974897504136	0.291	0.156	2.01004091669494e-187	6	LINC01099
NFE2L2	1.02161581456604e-191	0.291879820578001	0.706	0.585	2.83386010802474e-187	6	NFE2L2
CDC42	1.12095310246448e-191	0.254721226704804	0.908	0.848	3.10941181092622e-187	6	CDC42
RPL102	1.30183435755853e-191	0.319348783221342	0.999	0.994	3.61115832443161e-187	6	RPL10
AP2S1	3.26719833097214e-191	0.27143680040574	0.859	0.761	9.06288145028362e-187	6	AP2S1
NDUFA21	5.17119982106572e-191	0.281283677547776	0.891	0.804	1.43443911836542e-186	6	NDUFA2
TGOLN2	5.96153695063488e-191	0.258231424110257	0.805	0.723	1.65367073473661e-186	6	TGOLN2
EBPL1	1.15292457391927e-190	0.240513533512446	0.653	0.544	3.19809747559466e-186	6	EBPL
COX16	2.15475855843001e-190	0.283326870516831	0.889	0.805	5.97708476522901e-186	6	COX16
AK1	2.75601887782103e-190	0.271823133806836	0.639	0.501	7.64492076518776e-186	6	AK1
POLR2I	5.70567893851718e-190	0.291145850757213	0.856	0.76	1.58269828075528e-185	6	POLR2I
NHP22	8.33695767058008e-190	0.308786536070897	0.825	0.703	2.31258868824221e-185	6	NHP2
MRPL201	2.41182605763394e-189	0.280909562185316	0.911	0.828	6.69016430127079e-185	6	MRPL20
MSRB2	2.54587243094112e-189	0.256159744891937	0.734	0.62	7.06199553618757e-185	6	MSRB2
ABHD14A1	2.60589921980029e-189	0.257804124992949	0.662	0.546	7.22850384580402e-185	6	ABHD14A
MYT1L	3.29696098987384e-189	0.241261399680242	0.405	0.273	9.14544008981104e-185	6	MYT1L
MAGED1	1.22565386224392e-188	0.262121449006208	0.636	0.512	3.39984124847841e-184	6	MAGED1
CMC1	1.33372871205311e-188	0.246745572753384	0.655	0.542	3.69963007436413e-184	6	CMC1
TCF25	1.45342040313072e-188	0.262121300168023	0.828	0.751	4.03164285624432e-184	6	TCF25
MPV17	1.86713684174279e-188	0.289431149565858	0.658	0.527	5.17925088531033e-184	6	MPV17
NDUFAF81	2.03387774016642e-188	0.299635641598583	0.827	0.724	5.64177346344765e-184	6	NDUFAF8
BPTF	7.52895134668122e-188	0.276584449087252	0.686	0.581	2.0884558140559e-183	6	BPTF
HNRNPD	8.15795910409941e-188	0.259544564289367	0.757	0.656	2.26293627588614e-183	6	HNRNPD
TXNIP	3.34278919312009e-187	0.270088260942163	0.286	0.164	9.27256294279583e-183	6	TXNIP
TMEM59L	3.98296772654645e-187	0.260166493186922	0.351	0.219	1.10483541766672e-182	6	TMEM59L
MVP	9.81472511045164e-187	0.233889088086727	0.483	0.355	2.72250659838818e-182	6	MVP
TBCB1	1.50316138551829e-186	0.295020162154583	0.833	0.724	4.16961936728917e-182	6	TBCB
TUBB2	1.52320649938128e-186	0.315551487485511	0.963	0.927	4.22522250863374e-182	6	TUBB
RPS203	2.34217022816757e-186	0.321784635183756	0.991	0.967	6.49694599591402e-182	6	RPS20
DCK1	3.68772549452025e-186	0.232652598322867	0.48	0.363	1.02293817492497e-181	6	DCK
PRMT2	4.78899841191817e-186	0.294293168503037	0.869	0.784	1.32842026948198e-181	6	PRMT2
HAGH1	4.80646418643194e-186	0.245104057786025	0.807	0.703	1.33326510067436e-181	6	HAGH
RPL310	8.06697451395618e-186	0.277205237021314	1	0.999	2.2376980604263e-181	6	RPL3
REEP5	8.27006819475282e-186	0.231531649669578	0.947	0.918	2.29403421654249e-181	6	REEP5
CNRIP1	1.1563356784766e-185	0.24495216502941	0.453	0.32	3.20755953852624e-181	6	CNRIP1
TTC32	1.21457568525925e-185	0.267158201178452	0.972	0.941	3.36911149334064e-181	6	TTC3
RHOA1	4.19570116440884e-185	0.26863611261736	0.942	0.89	1.16384554599537e-180	6	RHOA
ZKSCAN12	6.92499783285709e-185	0.297517139185825	0.794	0.706	1.92092514885623e-180	6	ZKSCAN1
BTF31	1.61487793061543e-184	0.268563440787104	0.985	0.955	4.47950989173414e-180	6	BTF3
SRSF11	2.99947725068348e-184	0.262452784418786	0.752	0.657	8.3202499456709e-180	6	SRSF11
LAPTM4A	3.38383387491822e-184	0.202425978356901	0.973	0.958	9.38641678563564e-180	6	LAPTM4A
MCUB1	4.66775603161269e-184	0.254240152161148	0.659	0.542	1.29478884560904e-179	6	MCUB
CUX1	4.88024524018835e-184	0.229655331985634	0.452	0.326	1.35373122717585e-179	6	CUX1
TSEN15	6.39287101155481e-184	0.238576650621919	0.486	0.352	1.77331848989519e-179	6	TSEN15
FUCA21	6.48417387529319e-184	0.25813492356612	0.688	0.574	1.79864499126758e-179	6	FUCA2
NEAT11	7.62096324173199e-184	0.60671380957637	0.842	0.719	2.11397899362404e-179	6	NEAT1
SYP	8.26850744445058e-184	0.257552839877978	0.804	0.722	2.29360128001615e-179	6	SYP
DYNC1H1	8.65335441197624e-184	0.26843731427745	0.765	0.68	2.40035398033809e-179	6	DYNC1H1
DDX17	1.05132595940569e-183	0.268190395343213	0.859	0.793	2.91627307879545e-179	6	DDX17
ELMO11	1.13696410125782e-183	0.298425050937322	0.512	0.37	3.15382472047908e-179	6	ELMO1
ITFG1	1.37533176115381e-183	0.236010743207912	0.739	0.647	3.81503277226455e-179	6	ITFG1
GLP1R	1.54538073852774e-183	0.234882738451842	0.46	0.333	4.2867316306021e-179	6	GLP1R
ATP1A1	1.60967287390313e-183	0.265722362965973	0.862	0.796	4.46507158491989e-179	6	ATP1A1
COMT	1.7570664014559e-183	0.258838841105255	0.722	0.614	4.87392649099852e-179	6	COMT
MRPL42	2.77654987999467e-183	0.24285146191904	0.784	0.689	7.70187171211721e-179	6	MRPL42
AKAP9	3.27722696851977e-183	0.263027213405652	0.864	0.799	9.09069988797699e-179	6	AKAP9
OS9	3.57639621026509e-183	0.257739727390865	0.757	0.669	9.92056544765434e-179	6	OS9
